run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,vectime,vecvalue
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerMulticast:sum(packetBytes),title,"packets received: multicast, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,,,1,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,source,ieee80211Broadcast(packetReceivedFromPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,title,"packets received: broadcast, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),,,64,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),source,ieee80211Broadcast(packetReceivedFromPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),title,"packets received: broadcast, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,source,ieee80211Retry(packetReceivedFromPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,title,"packets received: with retry, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),source,ieee80211Retry(packetReceivedFromPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),title,"packets received: with retry, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,,,4,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,source,ieee80211NotRetry(packetReceivedFromPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,title,"packets received: without retry, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),,,306,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),source,ieee80211NotRetry(packetReceivedFromPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),title,"packets received: without retry, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:count,,,2,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:count,title,"packets sent, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),,,78,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),title,"packets sent, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:count,,,2,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:count,source,ieee80211Unicast(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:count,title,"packets sent: unicast, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),,,78,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),source,ieee80211Unicast(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),title,"packets sent: unicast, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:count,,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:count,source,ieee80211Multicast(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:count,title,"packets sent: multicast, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),source,ieee80211Multicast(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),title,"packets sent: multicast, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,source,ieee80211Broadcast(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,title,"packets sent: broadcast , count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),source,ieee80211Broadcast(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),title,"packets sent: broadcast , sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,source,ieee80211Retry(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,title,"packets sent: with retry, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),source,ieee80211Retry(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),title,"packets sent: with retry, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,,,2,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,source,ieee80211NotRetry(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,title,"packets sent: without retry, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),,,78,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),source,ieee80211NotRetry(packetSentToPeer),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),title,"packets sent: without retry, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:count,,,4,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:count,source,packetDropped,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:count,title,"packet drops, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:sum(packetBytes),,,106,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:sum(packetBytes),source,packetDropped,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDrop:sum(packetBytes),title,"packet drops, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,,,4,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,title,"packet drops: not addressed to us, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),,,106,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),title,"packet drops: not addressed to us, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:count,,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:count,recordingmode,count,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,scalar,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropRetryLimitReached:count,,,0,,,,,,,,,,,,
Sifresiz_Zafiyet_Testi-0-20260408-11:07:35-2444,attr,AdvancedSecurityNetwork.actuator.wlan[0].mac.dcf,packetDropRetryLimitReached:count,interpolationmode,none,,,,,,,,,,,,,
