run,type,module,name,attrname,attrvalue,value
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.sensor.app[0],packetSent:sum(packetBytes),recordingmode,sum(packetBytes),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.sensor.app[0],packetSent:sum(packetBytes),source,packetSent,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.sensor.app[0],packetSent:sum(packetBytes),title,"packets sent, sum(packetBytes)",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:count,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:count,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:count,source,packetReceivedFromUpper,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:count,title,"packets received from higher layer, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:sum(packetBytes),,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0].lo,passedUpPk:count,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:count,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:count,source,packetSentToUpper,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:count,title,"packets passed to higher layer, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0].lo,passedUpPk:sum(packetBytes),,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:count,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:count,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:sum(packetBytes),,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0],packetDropNoCarrier:count,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:count,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.lo[0],packetDropNoCarrier:sum(packetBytes),,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.lo[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,recordingmode,last,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,title,"queue length, last",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,unit,pk,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,,,1
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,recordingmode,max,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,title,"queue length, max",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,unit,pk,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,,,2.3e-06
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,recordingmode,timeavg,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,title,"queue length, timeavg",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,unit,pk,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,recordingmode,last,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,title,"queue bit length, last",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,unit,b,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,,,512
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,recordingmode,max,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,title,"queue bit length, max",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,unit,b,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,,,0.0011776
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,recordingmode,timeavg,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,title,"queue bit length, timeavg",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,unit,b,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,,,1
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,source,packetPulled,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,title,"outgoing packets, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,unit,pk,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,,,512
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,recordingmode,sum,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,source,packetLength(packetPulled),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,unit,b,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,,,1
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,source,packetPushStarted,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,title,"incoming packets, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,unit,pk,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,,,512
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,recordingmode,sum,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,unit,b,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,unit,pk,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,,,0
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,unit,b,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,,,1
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,recordingmode,max,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,source,warmup(count(packetEnqueued) - count(packetDequeued)),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,title,"queue length, max",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,,,9.5334256e-07
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,autoWarmupFilter,false,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,recordingmode,timeavg,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,source,warmup(count(packetEnqueued) - count(packetDequeued)),
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,title,"queue length, timeavg",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,channelAccessGranted:count,,,1
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,channelAccessGranted:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,channelAccessGranted:count,title,"channel access granted, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,,,806
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,enum,"IDLE,DEFER,IFS_AND_BACKOFF",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,interpolationmode,none,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,recordingmode,count,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,title,"contention state changed, count",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,type,enum,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,scalar,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess,channelOwnershipChanged:count,,,2
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess,channelOwnershipChanged:count,interpolationmode,sample-hold,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,attr,KriptoAgi.gateway.wlan[0].mac.dcf.channelAccess,channelOwnershipChanged:count,recordingmode,count,
